state,ageGroup,raceEthnicity,gender,education,smokingStatus,alcoholPerWeek,anyPhysicalActivity,n
OH,9,3,2,4,0,0,1,3709
OH,9,3,2,4,0,1,1,23244
OH,9,3,2,4,1,0,0,1302
OH,9,3,2,4,1,0,1,18545
OH,9,3,2,4,1,1,0,3341
OH,9,3,2,4,1,1,1,3624
OH,9,3,2,4,1,2,1,821
OH,9,3,2,4,1,3,1,2038
OH,9,3,2,4,2,0,0,4615
OH,9,3,2,4,2,0,1,2435
OH,9,3,2,4,2,1,0,1302
OH,9,3,2,4,2,1,1,2520
OH,9,3,2,4,2,2,0,311
OH,9,3,2,4,2,2,1,1670
OH,9,3,2,4,2,3,1,736
OH,9,3,2,5,0,0,0,3992
OH,9,3,2,5,0,0,1,28256
OH,9,3,2,5,0,1,0,3001
OH,9,3,2,5,0,1,1,44365
OH,9,3,2,5,0,2,1,1699
OH,9,3,2,5,1,0,0,1416
OH,9,3,2,5,1,0,1,6937
OH,9,3,2,5,1,1,0,1982
OH,9,3,2,5,1,1,1,24235
OH,9,3,2,5,1,2,0,1161
OH,9,3,2,5,1,2,1,11466
OH,9,3,2,5,1,3,0,241
OH,9,3,2,5,1,3,1,3935
OH,9,3,2,5,2,0,0,368
OH,9,3,2,5,2,0,1,2237
OH,9,3,2,5,2,1,0,2605
OH,9,3,2,5,2,1,1,4162
OH,9,4,1,3,0,1,0,7389
OH,9,4,1,3,0,3,1,1959
OH,9,4,1,3,2,2,1,10104
OH,9,4,1,4,0,0,1,11238
OH,9,4,1,4,1,1,1,4741
OH,9,4,1,4,2,1,1,3688
OH,9,4,1,5,0,0,1,12738
OH,9,4,1,5,0,1,1,2371
OH,9,4,1,5,0,2,1,2202
OH,9,4,1,5,1,0,1,4714
OH,9,4,1,5,2,3,1,6389
OH,9,4,2,3,0,0,0,2549
OH,9,4,2,3,0,0,1,11392
OH,9,4,2,3,0,1,0,774
OH,9,4,2,3,1,1,1,2002
OH,9,4,2,3,2,3,0,1682
OH,9,4,2,4,0,0,1,7748
OH,9,4,2,4,0,1,1,11519
OH,9,4,2,4,1,0,1,1795
OH,9,4,2,4,1,1,0,6000
OH,9,4,2,4,1,2,1,741
OH,9,4,2,4,2,3,1,5165
OH,9,4,2,5,0,0,1,6547
OH,9,4,2,5,0,1,0,2322
OH,9,4,2,5,0,1,1,6500
OH,9,2,1,3,0,1,1,3584
OH,9,2,1,4,1,1,0,8423
OH,9,2,1,5,0,1,1,8051
OH,9,2,2,2,1,0,1,2313
OH,9,2,2,3,0,0,1,5155
OH,9,2,2,4,0,0,1,4459
OH,9,2,2,4,1,0,1,616
OH,9,2,2,4,1,1,1,2257
OH,9,2,2,5,0,1,1,2581
OH,9,2,2,5,1,1,1,1940
OH,9,5,1,2,1,0,0,1432
OH,9,5,1,3,0,0,0,2516
OH,9,5,1,4,0,0,1,3394
OH,9,5,1,4,0,1,0,2973
OH,9,5,1,4,0,1,1,216
OH,9,5,1,4,1,0,1,595
OH,9,5,1,4,1,1,0,796
OH,9,5,1,4,1,3,1,1289
OH,9,5,1,4,2,0,0,724
OH,9,5,1,4,2,1,0,287
OH,9,5,1,5,0,0,1,1162
OH,9,5,1,5,0,1,1,4269
OH,9,5,1,5,2,1,1,1910
OH,9,5,2,4,0,0,0,2051
OH,9,5,2,4,1,0,0,860
OH,9,5,2,4,2,0,1,979
OH,9,5,2,4,2,1,1,4327
OH,9,5,2,5,0,1,1,5862
OH,9,5,2,5,1,1,1,2454
OH,9,5,2,5,2,1,1,4245
OH,10,3,1,1,0,0,0,2818
OH,10,3,1,1,1,0,1,1235
OH,10,3,1,1,2,0,1,1805
OH,10,3,1,2,1,0,0,760
OH,10,3,1,2,1,0,1,1615
OH,10,3,1,2,1,1,1,2122
OH,10,3,1,2,2,0,0,14598
OH,10,3,1,2,2,0,1,1615
OH,10,3,1,3,0,0,1,10861
OH,10,3,1,3,0,1,0,1615
OH,10,3,1,3,0,1,1,18905
OH,10,3,1,3,0,2,1,2122
OH,10,3,1,3,1,0,0,1583
OH,10,3,1,3,1,0,1,14693
OH,10,3,1,3,1,1,0,6080
OH,10,3,1,3,1,1,1,5827
OH,10,3,1,3,1,2,0,475
OH,10,3,1,3,1,3,1,3072
OH,10,3,1,3,2,0,0,6967
OH,10,3,1,3,2,0,1,22356
OH,10,3,1,3,2,1,1,6365
OH,10,3,1,3,2,3,0,1868
OH,10,3,1,3,2,3,1,1837
OH,10,3,1,4,0,0,0,2375
OH,10,3,1,4,0,0,1,5193
OH,10,3,1,4,0,1,1,20868
OH,10,3,1,4,0,2,1,3863
OH,10,3,1,4,1,0,1,9626
OH,10,3,1,4,1,1,0,4433
OH,10,3,1,4,1,1,1,13205
OH,10,3,1,4,1,2,1,5130
OH,10,3,1,4,1,3,1,4940
OH,10,3,1,4,2,0,0,633
OH,10,3,1,4,2,0,1,1710
OH,10,3,1,4,2,1,0,1298
OH,10,3,1,4,2,1,1,7758
OH,10,3,1,4,2,2,1,855
OH,10,3,1,5,0,0,0,412
OH,10,3,1,5,0,0,1,14566
OH,10,3,1,5,0,1,0,6017
OH,10,3,1,5,0,1,1,32394
OH,10,3,1,5,0,2,0,602
OH,10,3,1,5,0,2,1,2375
OH,10,3,1,5,0,3,1,7251
OH,10,3,1,5,1,0,0,1077
OH,10,3,1,5,1,0,1,1108
OH,10,3,1,5,1,1,1,13078
OH,10,3,1,5,1,2,1,2882
OH,10,3,1,5,1,3,1,3515
OH,10,3,1,5,2,0,1,10355
OH,10,3,1,5,2,1,0,665
OH,10,3,1,5,2,1,1,3990
OH,10,3,1,5,2,2,1,918
OH,10,3,1,5,2,3,1,2470
OH,10,3,2,1,2,0,1,2142
OH,10,3,2,2,0,0,1,6576
OH,10,3,2,2,1,0,0,3077
OH,10,3,2,2,1,1,1,2262
OH,10,3,2,2,2,0,0,573
OH,10,3,2,2,2,0,1,4223
OH,10,3,2,2,2,1,0,2323
OH,10,3,2,3,0,0,0,2232
OH,10,3,2,3,0,0,1,4796
OH,10,3,2,3,0,1,0,1719
OH,10,3,2,3,1,0,0,2202
OH,10,3,2,3,1,0,1,18311
OH,10,3,2,3,1,1,0,1207
OH,10,3,2,3,1,1,1,8839
OH,10,3,2,3,2,0,0,8537
OH,10,3,2,3,2,0,1,5279
OH,10,3,2,3,2,1,0,724
OH,10,3,2,3,2,1,1,2474
OH,10,3,2,3,2,3,0,633
OH,10,3,2,3,2,3,1,2655
OH,10,3,2,4,0,0,0,11704
OH,10,3,2,4,0,0,1,8597
OH,10,3,2,4,0,1,1,7994
OH,10,3,2,4,0,2,1,3741
OH,10,3,2,4,1,0,0,4223
OH,10,3,2,4,1,0,1,12639
OH,10,3,2,4,1,1,0,1629
OH,10,3,2,4,1,1,1,16682
OH,10,3,2,4,1,2,1,1026
OH,10,3,2,4,2,0,0,5370
OH,10,3,2,4,2,0,1,5400
OH,10,3,2,4,2,1,1,16290
OH,10,3,2,4,2,2,1,1146
OH,10,3,2,5,0,0,0,1780
OH,10,3,2,5,0,0,1,19970
OH,10,3,2,5,0,1,0,4193
OH,10,3,2,5,0,1,1,44615
OH,10,3,2,5,0,2,1,7451
OH,10,3,2,5,1,0,0,724
OH,10,3,2,5,1,0,1,6938
OH,10,3,2,5,1,1,0,4284
OH,10,3,2,5,1,1,1,17496
OH,10,3,2,5,1,2,0,965
OH,10,3,2,5,1,2,1,3017
OH,10,3,2,5,1,3,1,1207
OH,10,3,2,5,2,0,0,2383
OH,10,3,2,5,2,0,1,362
OH,10,3,2,5,2,1,1,5008
OH,10,3,2,5,2,2,0,2081
OH,10,3,2,5,2,2,1,1327
OH,10,3,2,5,2,3,0,262
OH,10,3,2,5,2,3,1,302
OH,10,4,1,2,2,1,0,6590
OH,10,4,1,2,2,3,1,5299
OH,10,4,1,3,0,0,1,6070
OH,10,4,1,3,1,0,0,4555
OH,10,4,1,3,2,0,1,3738
OH,10,4,1,3,2,1,1,2881
OH,10,4,1,4,0,0,1,492
OH,10,4,1,4,0,1,0,1732
OH,10,4,1,4,0,1,1,17433
OH,10,4,1,5,0,0,1,2595
OH,10,4,1,5,0,1,1,3509
OH,10,4,1,5,0,3,1,2263
OH,10,4,2,3,0,0,0,7611
OH,10,4,2,3,2,1,0,8535
OH,10,4,2,4,0,0,1,3046
OH,10,4,2,4,0,3,1,3046
OH,10,4,2,4,1,0,1,7116
OH,10,4,2,4,2,0,0,3487
OH,10,4,2,4,2,1,0,3445
OH,10,4,2,4,2,1,1,3338
OH,10,4,2,4,2,2,1,3487
OH,10,4,2,4,2,3,0,2599
OH,10,4,2,5,0,0,0,3677
OH,10,4,2,5,0,0,1,5167
OH,10,4,2,5,0,1,1,4196
OH,10,4,2,5,2,3,1,852
OH,10,2,1,4,0,0,0,5854
OH,10,2,1,4,1,0,1,7253
OH,10,2,1,5,0,1,1,1337
OH,10,2,1,5,1,0,1,1465
OH,10,2,1,5,1,1,0,4040
OH,10,2,1,5,1,1,1,687
OH,10,2,2,3,1,0,1,5157
OH,10,2,2,4,0,0,1,7319
OH,10,2,2,4,1,1,0,4111
OH,10,2,2,4,2,0,1,2212
OH,10,2,2,5,1,0,1,619
OH,10,5,1,1,1,0,0,5587
OH,10,5,1,2,0,1,1,2106
OH,10,5,1,3,0,0,1,574
OH,10,5,1,3,0,1,1,3964
OH,10,5,1,3,2,1,0,395
OH,10,5,1,4,1,3,1,1296
OH,10,5,1,4,2,0,0,365
OH,10,5,1,5,0,1,1,4353
OH,10,5,1,5,0,2,1,560
OH,10,5,1,5,1,1,1,951
OH,10,5,2,2,0,0,0,4590
OH,10,5,2,3,0,0,1,675
OH,10,5,2,4,0,0,1,1548
OH,10,5,2,4,1,1,1,1777
OH,10,5,2,5,0,0,1,2740
OH,10,5,2,5,0,1,1,2757
OH,10,5,2,5,0,2,0,1579
OH,10,5,2,5,0,2,1,311
OH,10,5,2,5,1,1,1,271
OH,10,5,2,5,1,3,1,2818
OH,11,3,1,1,0,0,0,742
OH,11,3,1,1,0,0,1,2345
OH,11,3,1,2,0,3,1,534
OH,11,3,1,2,1,0,0,3739
OH,11,3,1,2,1,0,1,2137
OH,11,3,1,2,2,1,0,712
OH,11,3,1,2,2,3,1,1454
OH,11,3,1,3,0,0,0,3294
OH,11,3,1,3,0,0,1,10951
OH,11,3,1,3,0,1,0,1632
OH,11,3,1,3,0,1,1,9912
OH,11,3,1,3,0,2,1,950
OH,11,3,1,3,0,3,0,1899
OH,11,3,1,3,0,3,1,5817
OH,11,3,1,3,1,0,0,1781
OH,11,3,1,3,1,0,1,13266
OH,11,3,1,3,1,1,0,979
OH,11,3,1,3,1,1,1,10506
OH,11,3,1,3,1,2,1,2879
OH,11,3,1,3,1,3,0,653
OH,11,3,1,3,1,3,1,7776
OH,11,3,1,3,2,0,0,3235
OH,11,3,1,3,2,0,1,1157
OH,11,3,1,3,2,1,0,3799
OH,11,3,1,3,2,1,1,4927
OH,11,3,1,3,2,2,1,2315
OH,11,3,1,3,2,3,0,415
OH,11,3,1,3,2,3,1,2671
OH,11,3,1,4,0,0,1,12376
OH,11,3,1,4,0,1,0,683
OH,11,3,1,4,0,1,1,16887
OH,11,3,1,4,0,2,1,3621
OH,11,3,1,4,0,3,0,831
OH,11,3,1,4,0,3,1,1870
OH,11,3,1,4,1,0,0,3561
OH,11,3,1,4,1,0,1,15640
OH,11,3,1,4,1,1,0,4986
OH,11,3,1,4,1,1,1,14631
OH,11,3,1,4,1,2,1,386
OH,11,3,1,4,1,3,0,386
OH,11,3,1,4,1,3,1,5283
OH,11,3,1,4,2,0,0,7034
OH,11,3,1,4,2,0,1,5698
OH,11,3,1,4,2,1,1,1336
OH,11,3,1,4,2,3,1,1662
OH,11,3,1,5,0,0,0,356
OH,11,3,1,5,0,0,1,19765
OH,11,3,1,5,0,1,0,1870
OH,11,3,1,5,0,1,1,39650
OH,11,3,1,5,0,2,0,653
OH,11,3,1,5,0,2,1,4155
OH,11,3,1,5,0,3,0,199
OH,11,3,1,5,0,3,1,4214
OH,11,3,1,5,1,0,0,594
OH,11,3,1,5,1,0,1,4927
OH,11,3,1,5,1,1,0,534
OH,11,3,1,5,1,1,1,12880
OH,11,3,1,5,1,2,1,1068
OH,11,3,1,5,1,3,1,1217
OH,11,3,1,5,2,0,0,356
OH,11,3,1,5,2,0,1,2760
OH,11,3,1,5,2,1,1,415
OH,11,3,1,5,2,3,1,1810
OH,11,3,2,1,1,0,0,516
OH,11,3,2,1,1,2,1,2294
OH,11,3,2,1,2,0,0,92
OH,11,3,2,1,2,0,1,545
OH,11,3,2,2,0,0,0,2638
OH,11,3,2,2,1,0,0,2867
OH,11,3,2,2,1,0,1,315
OH,11,3,2,2,2,0,0,946
OH,11,3,2,2,2,1,0,602
OH,11,3,2,3,0,0,0,6967
OH,11,3,2,3,0,0,1,13848
OH,11,3,2,3,0,1,1,7397
OH,11,3,2,3,0,2,0,2351
OH,11,3,2,3,0,2,1,2982
OH,11,3,2,3,0,3,1,459
OH,11,3,2,3,1,0,0,6537
OH,11,3,2,3,1,0,1,3670
OH,11,3,2,3,1,1,1,9690
OH,11,3,2,3,1,2,0,275
OH,11,3,2,3,1,3,0,917
OH,11,3,2,3,2,0,0,573
OH,11,3,2,3,2,0,1,11955
OH,11,3,2,3,2,1,0,4989
OH,11,3,2,3,2,1,1,745
OH,11,3,2,3,2,2,0,118
OH,11,3,2,3,2,2,1,717
OH,11,3,2,3,2,3,0,516
OH,11,3,2,3,2,3,1,401
OH,11,3,2,4,0,0,0,4587
OH,11,3,2,4,0,0,1,10321
OH,11,3,2,4,0,1,0,4645
OH,11,3,2,4,0,1,1,24599
OH,11,3,2,4,0,2,1,4272
OH,11,3,2,4,0,3,1,459
OH,11,3,2,4,1,0,0,5304
OH,11,3,2,4,1,0,1,8171
OH,11,3,2,4,1,1,0,5361
OH,11,3,2,4,1,1,1,11783
OH,11,3,2,4,1,2,0,189
OH,11,3,2,4,1,2,1,1491
OH,11,3,2,4,2,0,0,1491
OH,11,3,2,4,2,0,1,2896
OH,11,3,2,4,2,1,0,1950
OH,11,3,2,4,2,1,1,2724
OH,11,3,2,4,2,2,1,1577
OH,11,3,2,4,2,3,0,487
OH,11,3,2,4,2,3,1,487
OH,11,3,2,5,0,0,0,2752
OH,11,3,2,5,0,0,1,26004
OH,11,3,2,5,0,1,0,1147
OH,11,3,2,5,0,1,1,41829
OH,11,3,2,5,0,2,1,3670
OH,11,3,2,5,0,3,1,1290
OH,11,3,2,5,1,0,0,1950
OH,11,3,2,5,1,0,1,3096
OH,11,3,2,5,1,1,0,1147
OH,11,3,2,5,1,1,1,14306
OH,11,3,2,5,1,2,1,155
OH,11,3,2,5,1,3,0,161
OH,11,3,2,5,1,3,1,2838
OH,11,3,2,5,2,0,0,2093
OH,11,3,2,5,2,0,1,803
OH,11,3,2,5,2,1,0,1921
OH,11,3,2,5,2,3,0,1835
OH,11,3,2,5,2,3,1,975
OH,11,4,1,3,0,0,0,1446
OH,11,4,1,3,0,0,1,11276
OH,11,4,1,3,0,1,0,2259
OH,11,4,1,3,0,1,1,4652
OH,11,4,1,3,1,1,1,1377
OH,11,4,1,3,2,0,0,3007
OH,11,4,1,4,0,0,1,7590
OH,11,4,1,4,0,1,1,1862
OH,11,4,1,4,0,3,1,3090
OH,11,4,1,4,1,1,1,1996
OH,11,4,1,4,2,0,0,2453
OH,11,4,1,5,0,0,0,1571
OH,11,4,1,5,0,0,1,841
OH,11,4,1,5,1,0,1,1843
OH,11,4,1,5,1,1,1,300
OH,11,4,1,5,1,2,1,633
OH,11,4,2,1,0,0,0,3146
OH,11,4,2,3,0,0,1,8192
OH,11,4,2,3,2,0,0,5502
OH,11,4,2,4,0,0,0,7287
OH,11,4,2,4,0,1,1,8357
OH,11,4,2,4,2,1,1,1550
OH,11,4,2,5,0,0,1,7997
OH,11,4,2,5,0,1,1,6997
OH,11,4,2,5,1,1,0,980
OH,11,2,1,3,0,0,0,2337
OH,11,2,1,3,0,1,1,10358
OH,11,2,1,3,1,0,1,1926
OH,11,2,1,3,1,3,1,716
OH,11,2,1,3,2,0,1,3080
OH,11,2,1,5,1,1,1,1924
OH,11,2,2,2,0,0,1,1652
OH,11,2,2,3,1,1,1,3159
OH,11,2,2,4,0,2,1,2006
OH,11,2,2,4,2,0,0,2322
OH,11,2,2,4,2,0,1,809
OH,11,2,2,5,0,1,0,3758
OH,11,2,2,5,0,1,1,4768
OH,11,5,1,3,0,1,1,1927
OH,11,5,1,3,1,0,1,2352
OH,11,5,1,3,1,1,1,3612
OH,11,5,1,3,2,0,0,611
OH,11,5,1,4,0,0,1,2432
OH,11,5,1,4,0,1,1,2176
OH,11,5,1,5,0,1,1,1872
OH,11,5,1,5,0,3,1,400
OH,11,5,1,5,1,1,1,1917
OH,11,5,2,1,2,1,0,3084
OH,11,5,2,3,0,1,0,2085
OH,11,5,2,3,2,3,0,914
OH,11,5,2,4,1,0,1,878
OH,11,5,2,4,2,0,1,2816
OH,11,5,2,5,0,0,1,2823
OH,11,5,2,5,0,1,1,991
OH,11,5,2,5,1,0,0,1156
OH,11,5,2,5,1,0,1,952
OH,11,5,2,5,1,1,1,163
OH,11,5,2,5,1,3,0,1473
OH,11,5,2,5,2,1,0,200
OH,12,3,1,1,0,0,1,669
OH,12,3,1,1,2,0,0,257
OH,12,3,1,2,1,0,1,412
OH,12,3,1,2,1,1,0,695
OH,12,3,1,2,2,0,0,3733
OH,12,3,1,2,2,1,0,1828
OH,12,3,1,2,2,2,1,1030
OH,12,3,1,2,2,3,0,5689
OH,12,3,1,3,0,0,0,4505
OH,12,3,1,3,0,0,1,9756
OH,12,3,1,3,0,1,0,438
OH,12,3,1,3,0,1,1,12356
OH,12,3,1,3,0,2,0,386
OH,12,3,1,3,0,2,1,3501
OH,12,3,1,3,0,3,1,4196
OH,12,3,1,3,1,0,0,3630
OH,12,3,1,3,1,0,1,4299
OH,12,3,1,3,1,1,0,3192
OH,12,3,1,3,1,1,1,8392
OH,12,3,1,3,1,2,1,5174
OH,12,3,1,3,1,3,0,2059
OH,12,3,1,3,1,3,1,4737
OH,12,3,1,3,2,0,0,8263
OH,12,3,1,3,2,0,1,4840
OH,12,3,1,3,2,1,0,952
OH,12,3,1,3,2,1,1,3501
OH,12,3,1,3,2,2,0,309
OH,12,3,1,3,2,3,0,4891
OH,12,3,1,3,2,3,1,2832
OH,12,3,1,4,0,0,0,6281
OH,12,3,1,4,0,0,1,25537
OH,12,3,1,4,0,1,0,2935
OH,12,3,1,4,0,1,1,11224
OH,12,3,1,4,0,2,1,747
OH,12,3,1,4,0,3,0,618
OH,12,3,1,4,0,3,1,3527
OH,12,3,1,4,1,0,0,2085
OH,12,3,1,4,1,0,1,4582
OH,12,3,1,4,1,1,0,1287
OH,12,3,1,4,1,1,1,4453
OH,12,3,1,4,1,2,1,237
OH,12,3,1,4,1,3,0,2857
OH,12,3,1,4,1,3,1,1956
OH,12,3,1,4,2,0,0,2446
OH,12,3,1,4,2,0,1,237
OH,12,3,1,4,2,1,0,2574
OH,12,3,1,4,2,1,1,515
OH,12,3,1,4,2,2,0,644
OH,12,3,1,4,2,3,1,3141
OH,12,3,1,5,0,0,0,245
OH,12,3,1,5,0,0,1,17737
OH,12,3,1,5,0,1,0,335
OH,12,3,1,5,0,1,1,27287
OH,12,3,1,5,0,2,0,695
OH,12,3,1,5,0,2,1,5457
OH,12,3,1,5,0,3,1,5329
OH,12,3,1,5,1,0,0,2446
OH,12,3,1,5,1,0,1,2780
OH,12,3,1,5,1,1,0,257
OH,12,3,1,5,1,1,1,2523
OH,12,3,1,5,1,2,0,1442
OH,12,3,1,5,1,2,1,772
OH,12,3,1,5,1,3,1,2188
OH,12,3,1,5,2,0,1,335
OH,12,3,1,5,2,1,1,1570
OH,12,3,1,5,2,2,1,1081
OH,12,3,1,5,2,3,1,541
OH,12,3,2,1,0,0,0,302
OH,12,3,2,1,0,0,1,1865
OH,12,3,2,1,0,1,0,605
OH,12,3,2,2,0,0,0,328
OH,12,3,2,2,1,0,0,3528
OH,12,3,2,2,1,0,1,1865
OH,12,3,2,2,2,0,0,3150
OH,12,3,2,2,2,0,1,5821
OH,12,3,2,3,0,0,0,7257
OH,12,3,2,3,0,0,1,19276
OH,12,3,2,3,0,1,0,932
OH,12,3,2,3,0,1,1,8567
OH,12,3,2,3,0,3,1,958
OH,12,3,2,3,1,0,0,6551
OH,12,3,2,3,1,0,1,6577
OH,12,3,2,3,1,1,0,3931
OH,12,3,2,3,1,1,1,2570
OH,12,3,2,3,1,2,1,403
OH,12,3,2,3,1,3,1,2117
OH,12,3,2,3,2,0,0,5292
OH,12,3,2,3,2,0,1,5014
OH,12,3,2,3,2,1,0,731
OH,12,3,2,3,2,1,1,5140
OH,12,3,2,3,2,3,0,504
OH,12,3,2,3,2,3,1,1033
OH,12,3,2,4,0,0,0,2419
OH,12,3,2,4,0,0,1,13178
OH,12,3,2,4,0,1,0,2847
OH,12,3,2,4,0,1,1,14035
OH,12,3,2,4,0,2,0,353
OH,12,3,2,4,0,3,1,1663
OH,12,3,2,4,1,0,0,3452
OH,12,3,2,4,1,0,1,11213
OH,12,3,2,4,1,1,0,1965
OH,12,3,2,4,1,1,1,17386
OH,12,3,2,4,2,0,0,1008
OH,12,3,2,4,2,0,1,7635
OH,12,3,2,4,2,1,0,1386
OH,12,3,2,4,2,1,1,731
OH,12,3,2,5,0,0,0,4183
OH,12,3,2,5,0,0,1,18999
OH,12,3,2,5,0,1,0,1285
OH,12,3,2,5,0,1,1,27440
OH,12,3,2,5,0,2,0,605
OH,12,3,2,5,0,2,1,1386
OH,12,3,2,5,0,3,1,2091
OH,12,3,2,5,1,0,0,2268
OH,12,3,2,5,1,0,1,6224
OH,12,3,2,5,1,1,0,63
OH,12,3,2,5,1,1,1,5216
OH,12,3,2,5,1,2,1,2444
OH,12,3,2,5,1,3,1,131
OH,12,3,2,5,2,0,0,1587
OH,12,3,2,5,2,0,1,302
OH,12,3,2,5,2,1,0,680
OH,12,3,2,5,2,1,1,2268
OH,12,3,2,5,2,2,1,1033
OH,12,3,2,5,2,3,0,171
OH,12,4,1,2,2,3,0,1629
OH,12,4,1,3,0,0,0,2535
OH,12,4,1,3,0,1,0,5615
OH,12,4,1,4,0,0,0,831
OH,12,4,1,4,0,0,1,3204
OH,12,4,1,4,0,1,1,12583
OH,12,4,1,4,1,3,0,831
OH,12,4,1,4,2,1,1,1697
OH,12,4,1,5,0,0,1,3703
OH,12,4,1,5,0,1,1,3465
OH,12,4,1,5,1,1,1,1697
OH,12,4,2,3,0,0,0,4980
OH,12,4,2,3,0,1,0,3072
OH,12,4,2,3,0,1,1,2239
OH,12,4,2,3,1,0,1,352
OH,12,4,2,3,2,0,0,845
OH,12,4,2,3,2,0,1,3369
OH,12,4,2,4,0,0,0,1900
OH,12,4,2,4,0,1,1,1858
OH,12,4,2,4,1,1,0,1862
OH,12,4,2,4,1,1,1,3629
OH,12,4,2,4,2,1,1,1862
OH,12,4,2,4,2,2,1,2038
OH,12,4,2,5,0,0,0,1385
OH,12,4,2,5,0,0,1,4650
OH,12,4,2,5,0,1,0,967
OH,12,4,2,5,0,1,1,3068
OH,12,4,2,5,1,0,1,2854
OH,12,4,2,5,1,1,1,921
OH,12,2,1,4,0,1,1,12937
OH,12,2,1,5,2,0,0,3745
OH,12,2,2,2,1,0,1,2319
OH,12,2,2,3,0,0,0,4073
OH,12,2,2,4,0,0,1,5375
OH,12,2,2,5,0,1,1,2652
OH,12,2,2,5,1,0,0,981
OH,12,5,1,2,1,0,1,575
OH,12,5,1,2,2,0,1,1544
OH,12,5,1,3,1,0,1,891
OH,12,5,1,3,1,1,1,222
OH,12,5,1,3,2,0,0,2008
OH,12,5,1,4,0,0,0,478
OH,12,5,1,4,0,0,1,1406
OH,12,5,1,4,1,1,1,1718
OH,12,5,1,4,2,0,1,538
OH,12,5,1,4,2,1,1,1042
OH,12,5,1,5,0,1,1,1202
OH,12,5,1,5,0,2,1,326
OH,12,5,1,5,1,0,1,1740
OH,12,5,2,2,2,0,0,2286
OH,12,5,2,3,2,0,0,206
OH,12,5,2,4,0,0,1,1526
OH,12,5,2,4,1,0,1,2358
OH,12,5,2,4,2,0,0,1311
OH,12,5,2,4,2,0,1,1490
OH,12,5,2,5,0,0,1,775
OH,12,5,2,5,0,2,1,2191
OH,12,5,2,5,1,0,1,719
OH,12,5,2,5,1,1,1,1315
OH,12,5,2,5,2,0,0,552
OH,13,3,1,1,0,0,0,2263
OH,13,3,1,1,1,0,0,305
OH,13,3,1,1,1,0,1,737
OH,13,3,1,1,1,1,1,305
OH,13,3,1,1,2,0,0,1500
OH,13,3,1,1,2,2,1,6001
OH,13,3,1,2,0,1,1,407
OH,13,3,1,2,1,0,0,8188
OH,13,3,1,2,1,0,1,3458
OH,13,3,1,2,2,0,0,3229
OH,13,3,1,2,2,0,1,1348
OH,13,3,1,2,2,1,0,1144
OH,13,3,1,3,0,0,0,4272
OH,13,3,1,3,0,0,1,8645
OH,13,3,1,3,0,1,0,2543
OH,13,3,1,3,0,1,1,16808
OH,13,3,1,3,0,2,1,4018
OH,13,3,1,3,0,3,0,839
OH,13,3,1,3,0,3,1,3840
OH,13,3,1,3,1,0,0,4094
OH,13,3,1,3,1,0,1,5009
OH,13,3,1,3,1,1,0,865
OH,13,3,1,3,1,1,1,5467
OH,13,3,1,3,1,2,1,2390
OH,13,3,1,3,1,3,1,5035
OH,13,3,1,3,2,0,0,6662
OH,13,3,1,3,2,0,1,8925
OH,13,3,1,3,2,1,0,2085
OH,13,3,1,3,2,1,1,6077
OH,13,3,1,3,2,2,1,509
OH,13,3,1,3,2,3,0,890
OH,13,3,1,3,2,3,1,1068
OH,13,3,1,4,0,0,0,1195
OH,13,3,1,4,0,0,1,12739
OH,13,3,1,4,0,1,0,201
OH,13,3,1,4,0,1,1,13731
OH,13,3,1,4,0,2,1,3534
OH,13,3,1,4,1,0,0,1170
OH,13,3,1,4,1,0,1,8315
OH,13,3,1,4,1,1,0,4094
OH,13,3,1,4,1,1,1,9713
OH,13,3,1,4,1,2,0,2822
OH,13,3,1,4,1,2,1,109
OH,13,3,1,4,1,3,1,3077
OH,13,3,1,4,2,0,0,890
OH,13,3,1,4,2,0,1,4068
OH,13,3,1,4,2,1,0,94
OH,13,3,1,4,2,1,1,5340
OH,13,3,1,4,2,2,1,1551
OH,13,3,1,4,2,3,0,737
OH,13,3,1,4,2,3,1,1068
OH,13,3,1,5,0,0,0,1424
OH,13,3,1,5,0,0,1,9256
OH,13,3,1,5,0,1,0,2721
OH,13,3,1,5,0,1,1,22859
OH,13,3,1,5,0,2,0,534
OH,13,3,1,5,0,2,1,5874
OH,13,3,1,5,0,3,1,7298
OH,13,3,1,5,1,0,1,2263
OH,13,3,1,5,1,1,0,585
OH,13,3,1,5,1,1,1,3382
OH,13,3,1,5,1,2,1,2644
OH,13,3,1,5,1,3,1,509
OH,13,3,1,5,2,0,0,381
OH,13,3,1,5,2,0,1,356
OH,13,3,1,5,2,1,1,221
OH,13,3,1,5,2,3,1,559
OH,13,3,2,1,0,1,1,3086
OH,13,3,2,1,2,0,1,2066
OH,13,3,2,2,0,0,0,255
OH,13,3,2,2,0,0,1,459
OH,13,3,2,2,1,0,0,1505
OH,13,3,2,2,2,0,0,3928
OH,13,3,2,2,2,0,1,8544
OH,13,3,2,3,0,0,0,4667
OH,13,3,2,3,0,0,1,19639
OH,13,3,2,3,0,1,0,1581
OH,13,3,2,3,0,1,1,9156
OH,13,3,2,3,0,2,1,689
OH,13,3,2,3,1,0,0,9080
OH,13,3,2,3,1,0,1,14461
OH,13,3,2,3,1,1,0,893
OH,13,3,2,3,1,1,1,2193
OH,13,3,2,3,1,2,0,2499
